The 1th Row
	      TIME	    NRiter	    LSiter	       FPR	      FOPR	      FOPT	      FGPR	      FGPT	      FWPR	      FWPT
	       DAY	          	          	      PSIA	   STB/DAY	       STB	  MSCF/DAY	      MSCF	   STB/DAY	       STB
	          	          	          	          	          	          	          	          	          	          
	       475	   960.003	   1500.15	    311.16	         0	    628490	    430152	    401282	    583396	    628677
	       480	   933.184	   1500.84	   299.617	         0	    635992	    431292	    402522	    587524	    636180
	       481	   927.873	   1500.01	   297.388	         0	    637492	    431517	    402768	    588344	    637680
	       483	   917.537	   1499.84	   292.885	         0	    640492	    431957	    403251	    589966	    640679
	       487	    897.45	      1500	   284.174	         0	    646492	    432798	    404186	    593135	    646679
	       495	   859.417	   1500.16	   268.021	         0	    658492	    434341	    405946	    599200	    658680
	       505	   815.608	   1503.63	   249.339	         0	    673500	    436076	    408001	    606411	    673690
	       515	   775.221	    1503.6	   232.335	         0	    688507	    437648	    409938	    613299	    688699
	       525	   738.167	   1500.02	   217.166	         0	    703178	    439083	    411769	    619894	    703705
	       535	   705.374	   1432.44	   204.575	         0	    717199	    440422	    413512	    626226	    718713
	       540	   690.061	   1401.51	   198.374	         0	    724057	    441069	    414363	    629329	    726217
	       541	   687.073	   1395.42	   197.171	         0	    725422	    441198	    414532	    629948	    727717
	       543	   681.149	   1383.74	   194.895	         0	    728131	    441452	    414868	    631175	    730717
	       547	   669.789	   1362.48	   190.596	         0	    733467	    441949	    415527	    633592	    736720
	       555	   648.825	   1325.29	   182.897	         0	    743847	    442905	    416801	    638290	    748725
	       565	   624.982	   1284.59	   174.573	         0	    756418	    444047	    418332	    643974	    763732
	       575	   603.187	   1248.14	    167.23	         0	    768624	    445142	    419808	    649481	    778739
	       585	   583.187	   1215.05	   160.532	         0	    780498	    446197	    421233	    654829	    793746
	       595	    564.78	    1184.8	   154.398	         0	    792073	    447216	    422613	    660032	    808752
	       600	   555.871	   1170.09	   151.438	         0	    797787	    447716	    423291	    662600	    816255
	       601	   554.106	   1167.05	    150.85	         0	    798927	    447816	    423427	    663112	    817755
	       603	   550.629	   1161.27	   149.712	         0	    801194	    448014	    423696	    664130	    820755
	       607	   543.884	   1150.09	   147.331	         0	    805677	    448404	    424227	    666146	    826757
	       615	   531.167	   1128.78	   142.526	         0	    814459	    449166	    425264	    670097	    838761
	       625	   516.302	   1103.46	   137.093	         0	    825170	    450089	    426524	    674918	    853765
	       635	   502.392	   1079.71	   131.848	         0	    835629	    450987	    427752	    679631	    868769
	       645	   489.472	   1057.78	   126.744	         0	    845832	    451861	    428947	    684240	    883773
	       655	   477.514	   1037.62	   121.729	         0	    855816	    452713	    430114	    688752	    898777
	       660	   471.751	   1027.88	   119.264	         0	    860752	    453134	    430690	    690984	    906281
	       661	     470.6	   1025.84	   118.771	         0	    861737	    453218	    430805	    691429	    907780
	       663	   468.396	   1022.17	   117.816	         0	    863698	    453385	    431034	    692316	    910779
	       667	   464.002	   1014.76	   115.922	         0	    867588	    453716	    431487	    694075	    916781
	       675	   455.778	   1000.77	   112.227	         0	    875240	    454365	    432375	    697535	    928784
	       685	   446.158	   984.274	   107.751	         0	    884577	    455158	    433460	    701772	    943784
	       695	   437.236	   969.185	   103.428	         0	    893450	    455932	    434521	    705925	    958788
	       705	   428.888	   955.481	   99.3077	         0	    902064	    456690	    435531	    709999	    973792
	       715	   421.037	   943.003	   95.3737	         0	    910453	    457434	    436498	    713996	    988796
	       720	   417.225	   936.935	   93.4195	         0	    914597	    457802	    436970	    715975	    996298
	       721	   416.461	   935.623	   93.0072	         0	    915424	    457875	    437065	    716370	    997798
	       723	   414.995	   933.363	     92.26	         0	    917070	    458021	    437251	    717158	1.0008e+06
	       727	   412.058	    928.79	    90.785	         0	    920335	    458312	    437618	    718721	1.0068e+06
	       735	   406.654	   920.457	   87.9008	         0	    926765	    458884	    438331	    721803	1.0188e+06
	       745	   400.049	    909.72	   84.3476	         0	    934658	    459586	    439191	    725586	1.03381e+06
	       755	    393.81	   899.479	   80.8711	         0	    942415	    460274	    440025	    729303	1.04882e+06
	       765	   387.897	   889.677	   77.4881	         0	    950046	    460950	    440834	    732958	1.06382e+06
	       775	   382.288	   880.321	   74.2193	         0	    957558	    461612	    441621	    736551	1.0787e+06
	       785	   376.962	   871.387	   71.2971	         0	    964908	    462262	    442387	    740086	1.0937e+06
	       795	    371.91	    863.47	     68.62	         0	    972017	    462901	    443136	    743563	1.1087e+06
	       805	   367.113	   855.994	   66.1496	         0	    978965	    463529	    443868	    746985	1.1237e+06
	       815	   362.546	   848.766	   63.9183	         0	    985785	    464147	    444584	    750355	1.13871e+06
	       825	   358.394	   842.211	   61.8075	         0	    992503	    464754	    445287	    753676	1.1537e+06
	       835	    354.17	   834.645	   60.9326	         0	    999124	    465351	    445977	    756946	1.1687e+06
	       845	   350.128	   827.319	   60.7546	         0	1.00566e+06	    465937	    446653	    760161	1.1837e+06
	       855	   346.478	   820.155	   60.4353	         0	1.01211e+06	    466513	    447316	    763326	1.19869e+06
	       865	   342.995	   813.525	   59.9757	         0	1.01849e+06	    467080	    447966	    766438	1.21367e+06
	       875	   339.645	   807.296	   59.4072	         0	1.02479e+06	    467636	    448605	    769498	1.22866e+06
	       885	   336.407	   801.378	   58.7498	         0	1.03102e+06	    468182	    449232	    772509	1.24365e+06
	       895	   333.273	   795.792	   58.0196	         0	1.03718e+06	    468720	    449848	    775474	1.25864e+06
	       900	   331.633	   792.747	   57.5865	         0	1.04025e+06	    468986	    450153	    776943	1.26613e+06
The 6th Row
	      TIME	      WOPT	      WOPT	      WOPT	      WOPT	      WOPT	      WOPT	      WOPT	      WOPT	      WOPT
	       DAY	       STB	       STB	       STB	       STB	       STB	       STB	       STB	       STB	       STB
	          	    PROD15	    PROD16	    PROD17	    PROD18	    PROD19	     PROD2	    PROD20	    PROD21	    PROD22
	         1	   1499.06	   1498.85	   1665.45	   1499.36	   1498.68	   1488.42	   1468.79	   1421.65	   1478.72
	         2	   2998.73	    2993.2	    3151.6	   2998.78	   2993.62	   2982.62	   2961.95	   2757.08	    2958.7
	         4	   5998.76	   5993.27	   6152.38	   5998.81	   5993.61	   5982.65	   5961.98	   5114.56	   5958.88
	         8	   11998.9	   11993.9	   12154.3	     11999	   11993.8	   11982.7	   11962.3	   9372.54	   11958.9
	        16	   23998.9	   23993.9	   24154.2	     23999	   23993.8	   23982.7	   23962.6	   17143.1	     23959
	        26	   38999.4	   38994.1	   39113.9	   38961.2	   38859.8	   38967.1	   38962.6	   26165.6	   38960.2
	        36	   53956.8	   53994.1	     54118	   53959.5	   53859.6	   53966.5	   53962.7	   34658.8	   53954.6
	        46	   68956.8	   68994.1	   69117.6	   68959.5	   68859.6	   68966.5	   68962.8	   42669.1	   68954.8
	        50	   74957.1	   74994.6	     75117	   74964.1	   74860.8	   74965.9	   74960.4	   45801.4	   74955.2
	        51	   76457.1	   76494.6	   76617.7	   76464.2	   76361.5	   76465.9	   76460.4	   46580.4	   76455.2
	        53	   79455.6	   79494.7	   79619.8	   79464.1	   79361.6	   79465.7	   79460.4	   48121.1	     79455
	        57	   85448.8	   85494.4	     85613	   85464.4	   85362.4	   85464.2	     85459	   51134.4	   85451.4
	        65	   97448.7	   97494.3	   97612.7	   97464.3	   97362.3	   97464.2	   97458.6	   56894.4	   97451.3
	        75	    112448	    112494	    112613	    112464	    112362	    112464	    112459	   63688.1	    112451
	        85	    127448	    127494	    127614	    127464	    127362	    127464	    127459	   70084.5	    127450
	        95	    142448	    142493	    142616	    142464	    142362	    142464	    142459	   76104.3	    142450
	       100	    149948	    149993	    150117	    149964	    149862	    149964	    149959	   79024.3	    149970
	       101	    151448	    151493	    151617	    151464	    151362	    151464	    151459	   79604.8	    151465
	       103	    154448	    154493	    154616	    154464	    154362	    154464	    154458	   80751.7	    154202
	       107	    160448	    160494	    160608	    160464	    160362	    160462	    160457	   82992.8	    159166
	       110	    164948	    164994	    165119	    164964	    164862	    164962	    164956	   84645.5	    162737
	       111	    166448	    166494	    166619	    166464	    166362	    166462	    166456	   85193.4	    163912
	       113	    169448	    169494	    169619	    169464	    169362	    169462	    169456	   86277.5	    166217
	       115	    172445	    172494	    172619	    172464	    172362	    172461	    172455	     87350	    168484
	       116	    173945	    173994	    174119	    173964	    173862	    173961	    173955	   87883.5	    169609
	       118	    176943	    176995	    177119	    176964	    176862	    176961	    176955	   88939.2	    171830
	       120	    179943	    179995	    180120	    179964	    179862	    179961	    179955	   89983.9	    174027
	       121	    181443	    181495	    181620	    181464	    181362	    181461	    181455	   90503.6	    175118
	       123	    184443	    184495	    184620	    184464	    184362	    184461	    184455	   91532.4	    177278
	       125	    187443	    187495	    187621	    187464	    187362	    187461	    187455	   92550.8	    179414
	       126	    188943	    188995	    189122	    188964	    188862	    188961	    188955	   93057.4	    180476
	       128	    191943	    191996	    192122	    191964	    191862	    191960	    191954	   94060.1	    182576
	       130	    194943	    194986	    195124	    194964	    194862	    194960	    194954	   95052.7	    184653
	       131	    196443	    196486	    196624	    196464	    196362	    196460	    196454	   95546.4	    185685
	       133	    199443	    199486	    199624	    199464	    199361	    199459	    199454	   96523.4	    187725
	       137	    205443	    205477	    205624	    205464	    205361	    205458	    205452	   98435.5	    191710
	       145	    217443	    217477	    217624	    217464	    217361	    217458	    217453	    102097	    199295
	       155	    232443	    232477	    232623	    232464	    232361	    232458	    232453	    106432	    208270
	       165	    247443	    247477	    247613	    247464	    247361	    247458	    247453	    110542	    216770
	       175	    262443	    262116	    262613	    262464	    262361	    262458	    262300	    114445	    224807
	       185	    277443	    275838	    277610	    277465	    277362	    277461	    276290	    118163	    232404
	       195	    292443	    288738	    292611	    292465	    292362	    291809	    289566	    121714	    239600
	       200	    299944	    294996	    300110	    299932	    299815	    298757	    296050	    123451	    243100
	       201	    301444	    296240	    301610	    301432	    301315	    300139	    297341	    123797	    243798
	       203	    304444	    298698	    304612	    304432	    304315	    302869	    299899	    124483	    245177
	       207	    310444	    303503	    310610	    310433	    310316	    308204	    304919	    125831	    247880
	       215	    322444	    312707	    322626	    322433	    322316	    318415	    314624	    128444	    253079
	       225	    337445	    323644	    337640	    337441	    337321	    330522	    326251	    131586	    259282
	       235	    352445	    334025	    352640	    352441	    352321	    342036	    337413	    134620	    265223
	       245	    367445	    343859	    367640	    367441	    367321	    352989	    348143	    137554	    270924
	       255	    382445	    353143	    382640	    382441	    382321	    363411	    358466	    140394	    276404
	       265	    397445	    361902	    397640	    397441	    397321	    373330	    368402	    143142	    281678
	       275	    412445	    370169	    412640	    412441	    412321	    382768	    377968	    145802	    286761
	       285	    427445	    377975	    427641	    427497	    427321	    391746	    387185	    148377	    291666
	       295	    442445	    385337	    442640	    442497	    442321	    400280	    396070	    150870	    296408
	       300	    449945	    388910	    450139	    449998	    449821	    404438	    400432	    152096	    298739
	       301	    450045	    389010	    450236	    450098	    449921	    404538	    400532	    152196	    298839
	     302.5	    450195	    389160	    450401	    450248	    450071	    404688	    400682	    152346	    298989
	       305	    450456	    389412	    450534	    450515	    450322	    404938	    400932	    152596	    299269
	       306	    450558	    389512	    450629	    450616	    450422	    405038	    401032	    152696	    299368
	       308	    450760	    389712	    450809	    450817	    450622	    405238	    401232	    152896	    299568
	       310	    450965	    389913	    451005	    451019	    450822	    405438	    401432	    153096	    299768
	       311	    451066	    390013	    451104	    451120	    450922	    405538	    401532	    153196	    299868
